Timestep,Traffic_Light_ID,State,Phase_Duration,Traffic_Light_1_2,Traffic_Light_3_4,Zebra_Crossing_Light
1225,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1226,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1226,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1227,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1227,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1228,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1228,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1229,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1229,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1230,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1230,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1231,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1231,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1232,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1232,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1233,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1233,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1234,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1234,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1235,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1235,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1236,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1236,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1237,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1237,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1238,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1238,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1239,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1239,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1240,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1240,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1241,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1241,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1242,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1242,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1243,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1243,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1244,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1244,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1245,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1245,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1246,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1246,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1247,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1247,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1248,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1248,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1249,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1249,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1250,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1250,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1251,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1251,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1252,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1252,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1253,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1253,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1254,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1254,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1255,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1255,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1256,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1256,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1257,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1257,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1258,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1258,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1259,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1259,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1260,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1260,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1261,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1261,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1262,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1262,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1263,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1263,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1264,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1264,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1265,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1265,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1266,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1266,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1267,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1267,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1268,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1268,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1269,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1269,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1270,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1270,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1271,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1271,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1272,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1272,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1273,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1273,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1274,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1274,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1275,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1275,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1276,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1276,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1277,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1277,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1278,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1278,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1279,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1279,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1280,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1280,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1281,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1281,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1282,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1282,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1283,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1283,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1284,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1284,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1285,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1285,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1286,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1286,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1287,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1287,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1288,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1288,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1289,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1289,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1290,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1290,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1291,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1291,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1292,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1292,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1293,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1293,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1294,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1294,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1295,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1295,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1296,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1296,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1297,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1297,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1298,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1298,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1299,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1299,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1300,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1300,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1301,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1301,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1302,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1302,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1303,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1303,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1304,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1304,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1305,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1305,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1306,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1306,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1307,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1307,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1308,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1308,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1309,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1309,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1310,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1310,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1311,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1311,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1312,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1312,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1313,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1313,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1314,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1314,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1315,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1315,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1316,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1316,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1317,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1317,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1318,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1318,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1319,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1319,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1320,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1320,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1321,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1321,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1322,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1322,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1323,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1323,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1324,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1324,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1325,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1325,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1326,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1326,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1327,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1327,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1328,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1328,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1329,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1329,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1330,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1330,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1331,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1331,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1332,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1332,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1333,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1333,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1334,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1334,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1335,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1335,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1336,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1336,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1337,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1337,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1338,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1338,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1339,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1339,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1340,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1340,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1341,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1341,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1342,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1342,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1343,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1343,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1344,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1344,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1345,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1345,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1346,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1346,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1347,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1347,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1348,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1348,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1349,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1349,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1350,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1350,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1351,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1351,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1352,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1352,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1353,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1353,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1354,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1354,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1355,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1355,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1356,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1356,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1357,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1357,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1358,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1358,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1359,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1359,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1360,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1360,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1361,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1361,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1362,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1362,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1363,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1363,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1364,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1364,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1365,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1365,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1366,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1366,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1367,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1367,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1368,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1368,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1369,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1369,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1370,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1370,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1371,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1371,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1372,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1372,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1373,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1373,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1374,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1374,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1375,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1375,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1376,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1376,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1377,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1377,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1378,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1378,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1379,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1379,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1380,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1380,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1381,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1381,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1382,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1382,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1383,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1383,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1384,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1384,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1385,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1385,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1386,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1386,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1387,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1387,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1388,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1388,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1389,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1389,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1390,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1390,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1391,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1391,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1392,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1392,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1393,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1393,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1394,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1394,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1395,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1395,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1396,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1396,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1397,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1397,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1398,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1398,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1399,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1399,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1400,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1400,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1401,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1401,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1402,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1402,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1403,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1403,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1404,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1404,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1405,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1405,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1406,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1406,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1407,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1407,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1408,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1408,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1409,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1409,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1410,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1410,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1411,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1411,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1412,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1412,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1413,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1413,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1414,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1414,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1415,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1415,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1416,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1416,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
1417,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
1417,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1418,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1418,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1419,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1419,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1420,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
1420,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1421,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1421,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
1422,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1422,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1423,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1423,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1424,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1424,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
1425,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
1425,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1426,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1426,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1427,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
1427,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
1428,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
