Vehicle_ID,Depart_Time,Arrival_Time,Duration,Waiting_Time,Time_Loss,Distance_Traveled
veh154.3,1358.0,1507.0,149.0,0.0,30.87,1456.76
veh126.9,1129.0,1508.0,379.0,239.0,320.67,814.23
veh104.5,925.0,1509.0,584.0,300.0,494.18,1420.86
veh137.5,1214.0,1509.0,295.0,85.0,165.24,1608.34
veh154.4,1361.0,1510.0,149.0,0.0,48.8,1456.76
veh123.8,1100.0,1511.0,411.0,228.0,298.89,1553.51
veh134.3,1175.0,1512.0,337.0,166.0,236.41,1356.82
veh115.4,1019.0,1515.0,496.0,139.0,322.74,2752.79
veh150.7,1333.0,1518.0,185.0,4.0,80.37,1245.74
veh164,1435.0,1518.0,83.0,0.0,28.79,1079.94
veh167,1461.0,1518.0,57.0,0.0,17.46,749.85
veh104.6,928.0,1519.0,591.0,300.0,446.21,1420.86
veh115.5,1022.0,1520.0,498.0,139.0,327.48,2752.79
veh104.7,931.0,1521.0,590.0,302.0,476.31,1420.86
veh106.2,934.0,1522.0,588.0,367.0,471.0,1350.28
veh115.7,1057.0,1522.0,465.0,107.0,303.99,2752.79
veh154.5,1364.0,1522.0,158.0,4.0,69.89,1456.76
veh155,1356.0,1523.0,167.0,0.0,59.78,1143.81
veh104.8,934.0,1524.0,590.0,308.0,486.67,1420.86
veh155.1,1359.0,1525.0,166.0,0.0,63.0,1143.81
veh159,1391.0,1525.0,134.0,48.0,84.36,668.36
veh161,1409.0,1525.0,116.0,0.0,27.84,1094.85
veh115.8,1060.0,1526.0,466.0,99.0,304.54,2752.79
veh159.1,1394.0,1526.0,132.0,47.0,84.46,668.36
veh104.9,937.0,1527.0,590.0,305.0,478.43,1420.86
veh106.3,937.0,1527.0,590.0,369.0,485.84,1350.28
veh155.2,1362.0,1527.0,165.0,0.0,70.19,1143.81
veh113.7,1007.0,1528.0,521.0,318.0,396.16,1180.69
veh118.7,1068.0,1528.0,460.0,212.0,330.3,1673.29
veh150.8,1336.0,1528.0,192.0,0.0,80.69,1245.74
veh154.6,1369.0,1528.0,159.0,5.0,62.61,1456.76
veh155.3,1365.0,1528.0,163.0,0.0,64.78,1143.81
veh118.8,1071.0,1530.0,459.0,207.0,323.46,1673.29
veh125.2,1100.0,1530.0,430.0,162.0,297.08,2190.51
veh150.9,1339.0,1530.0,191.0,0.0,101.21,1245.74
veh155.4,1368.0,1530.0,162.0,0.0,67.73,1143.81
veh115.9,1063.0,1532.0,469.0,105.0,284.65,2752.79
veh154.7,1372.0,1532.0,160.0,5.0,56.14,1456.76
veh155.6,1374.0,1532.0,158.0,8.0,63.48,1143.81
veh128.2,1359.0,1536.0,177.0,18.0,60.4,1655.02
veh154.8,1378.0,1536.0,158.0,2.0,45.46,1456.76
veh159.2,1402.0,1540.0,138.0,48.0,86.28,668.36
veh115.1,1009.0,1541.0,532.0,164.0,327.92,2728.28
veh155.5,1371.0,1541.0,170.0,7.0,76.55,1143.81
veh113.8,1010.0,1543.0,533.0,316.0,389.15,1180.69
veh128.3,1372.0,1543.0,171.0,27.0,65.18,1655.02
veh154.9,1383.0,1544.0,161.0,6.0,61.18,1456.76
veh155.7,1377.0,1544.0,167.0,13.0,73.31,1143.81
veh155.8,1380.0,1546.0,166.0,16.0,77.82,1143.81
veh157.2,1402.0,1547.0,145.0,24.0,69.26,1128.77
veh159.3,1433.0,1547.0,114.0,27.0,55.05,668.36
veh162.1,1420.0,1547.0,127.0,36.0,62.96,1039.08
veh101,884.0,1548.0,664.0,436.0,522.18,1609.5
veh134.4,1178.0,1549.0,371.0,195.0,270.09,1367.14
veh157.3,1405.0,1549.0,144.0,22.0,71.73,1128.77
veh162.2,1423.0,1549.0,126.0,36.0,66.87,1039.08
veh101.1,887.0,1550.0,663.0,438.0,564.17,1609.5
veh162.3,1426.0,1551.0,125.0,35.0,63.06,1039.08
veh101.2,889.0,1552.0,663.0,432.0,557.53,1609.5
veh128.4,1375.0,1552.0,177.0,22.0,61.03,1655.02
veh134.2,1175.0,1552.0,377.0,196.0,268.11,1367.14
veh157.4,1408.0,1552.0,144.0,19.0,64.33,1128.77
veh115.3,1015.0,1554.0,539.0,152.0,321.79,2728.28
veh134.5,1178.0,1555.0,377.0,193.0,294.71,1356.82
veh113.9,1013.0,1558.0,545.0,324.0,411.99,1180.69
veh115.6,1054.0,1558.0,504.0,116.0,313.18,2728.28
veh159.4,1487.0,1558.0,71.0,0.0,27.02,668.36
veh157.5,1411.0,1560.0,149.0,22.0,55.85,1128.77
veh125.4,1106.0,1563.0,457.0,178.0,341.17,2190.51
veh155.9,1383.0,1565.0,182.0,14.0,64.97,1143.81
veh157.6,1414.0,1565.0,151.0,14.0,50.65,1128.77
veh161.1,1411.0,1565.0,154.0,19.0,52.99,1094.85
veh157.7,1417.0,1567.0,150.0,12.0,67.42,1128.77
veh157.8,1420.0,1569.0,149.0,9.0,66.57,1128.77
veh128.5,1378.0,1570.0,192.0,17.0,53.92,1655.02
veh161.2,1415.0,1570.0,155.0,16.0,61.01,1094.85
veh134.6,1181.0,1571.0,390.0,202.0,292.3,1367.14
veh128.6,1382.0,1572.0,190.0,15.0,73.39,1655.02
veh159.6,1494.0,1574.0,80.0,2.0,32.11,668.36
veh157.9,1427.0,1575.0,148.0,10.0,56.28,1128.77
veh159.5,1491.0,1576.0,85.0,3.0,30.94,668.36
veh159.7,1497.0,1576.0,79.0,1.0,33.17,668.36
veh125.5,1109.0,1577.0,468.0,177.0,333.79,2190.51
veh161.3,1418.0,1578.0,160.0,7.0,56.3,1094.85
veh159.8,1500.0,1581.0,81.0,1.0,30.39,668.36
veh161.4,1421.0,1582.0,161.0,20.0,72.45,1094.85
veh125.6,1112.0,1583.0,471.0,179.0,346.89,2190.51
veh159.9,1503.0,1584.0,81.0,1.0,31.0,668.36
veh125.7,1115.0,1586.0,471.0,181.0,353.43,2190.51
veh106.4,940.0,1587.0,647.0,404.0,519.58,1350.28
veh125.8,1118.0,1588.0,470.0,180.0,349.44,2190.51
veh172,1512.0,1588.0,76.0,0.0,27.49,531.54
veh162.4,1429.0,1589.0,160.0,66.0,106.25,1039.08
veh125.9,1121.0,1593.0,472.0,174.0,340.31,2190.51
veh162.5,1432.0,1594.0,162.0,65.0,105.57,1039.08
veh162.6,1435.0,1596.0,161.0,62.0,107.63,1039.08
veh137.6,1223.0,1599.0,376.0,151.0,277.22,1608.34
veh176,1540.0,1599.0,59.0,2.0,15.52,534.08
veh162.7,1438.0,1601.0,163.0,66.0,100.07,1039.08
veh162.8,1441.0,1603.0,162.0,64.0,110.06,1039.08
veh161.5,1424.0,1605.0,181.0,25.0,86.36,1094.85
veh134.7,1181.0,1606.0,425.0,232.0,323.47,1356.82
veh162.9,1444.0,1607.0,163.0,60.0,103.94,1039.08
veh128.7,1389.0,1610.0,221.0,38.0,81.33,1655.02
veh161.6,1427.0,1611.0,184.0,20.0,83.28,1094.85
veh128.8,1392.0,1612.0,220.0,36.0,119.21,1655.02
veh128.9,1396.0,1614.0,218.0,36.0,112.21,1655.02
veh158,1382.0,1614.0,232.0,4.0,51.75,2486.17
veh134.8,1184.0,1615.0,431.0,231.0,305.28,1356.82
veh161.7,1430.0,1617.0,187.0,19.0,82.26,1094.85
veh137.7,1228.0,1619.0,391.0,143.0,281.57,1608.34
veh175,1531.0,1619.0,88.0,0.0,18.4,1564.09
veh158.1,1385.0,1621.0,236.0,1.0,53.8,2486.17
veh137.8,1231.0,1622.0,391.0,145.0,285.02,1608.34
veh158.2,1388.0,1623.0,235.0,0.0,77.66,2486.17
veh161.8,1433.0,1624.0,191.0,17.0,90.95,1094.85
veh137.9,1236.0,1625.0,389.0,137.0,275.41,1608.34
veh158.3,1391.0,1627.0,236.0,0.0,54.44,2486.17
veh158.4,1394.0,1629.0,235.0,0.0,77.51,2486.17
veh165,1444.0,1630.0,186.0,81.0,137.48,744.1
veh158.5,1397.0,1631.0,234.0,0.0,96.43,2486.17
veh146.3,1281.0,1632.0,351.0,111.0,169.13,2027.27
veh106.5,943.0,1633.0,690.0,451.0,573.89,1350.28
veh158.6,1400.0,1635.0,235.0,0.0,65.02,2486.17
veh158.7,1403.0,1639.0,236.0,0.0,71.41,2486.17
veh163,1426.0,1639.0,213.0,65.0,124.72,1327.32
veh158.8,1406.0,1641.0,235.0,0.0,81.3,2486.17
veh158.9,1409.0,1642.0,233.0,1.0,86.75,2486.17
veh180,1575.0,1642.0,67.0,0.0,15.08,918.53
veh179,1566.0,1643.0,77.0,0.0,15.02,789.46
veh174,1522.0,1647.0,125.0,0.0,22.35,1141.94
veh134.9,1184.0,1651.0,467.0,255.0,334.41,1367.14
veh161.9,1436.0,1657.0,221.0,63.0,117.49,1094.85
veh135.1,1184.0,1659.0,475.0,342.0,364.62,757.87
veh96,840.0,1660.0,820.0,591.0,691.48,1879.08
veh156,1365.0,1668.0,303.0,160.0,210.96,1281.77
veh182,1592.0,1673.0,81.0,5.0,23.44,977.3
veh156.1,1368.0,1674.0,306.0,155.0,215.86,1281.77
veh106.6,946.0,1676.0,730.0,491.0,615.71,1350.28
veh106.7,949.0,1680.0,731.0,511.0,613.27,1350.28
veh156.2,1371.0,1681.0,310.0,142.0,197.88,1281.77
veh156.3,1374.0,1682.0,308.0,142.0,223.77,1281.77
veh96.3,849.0,1689.0,840.0,597.0,701.65,1854.5
veh156.4,1377.0,1694.0,317.0,141.0,225.66,1281.77
veh188,1645.0,1694.0,49.0,0.0,10.61,613.15
veh156.5,1380.0,1696.0,316.0,138.0,219.18,1281.77
veh101.3,893.0,1697.0,804.0,529.0,687.42,1609.5
veh106.9,955.0,1698.0,743.0,498.0,629.85,1350.28
veh96.2,846.0,1701.0,855.0,607.0,737.18,1879.08
veh156.6,1383.0,1701.0,318.0,136.0,230.31,1281.77
veh96.4,852.0,1703.0,851.0,605.0,742.69,1879.08
veh101.4,896.0,1703.0,807.0,520.0,695.35,1609.5
veh156.8,1394.0,1703.0,309.0,128.0,219.95,1281.77
veh101.5,899.0,1704.0,805.0,514.0,695.98,1609.5
veh101.6,902.0,1709.0,807.0,506.0,684.19,1609.5
veh101.7,905.0,1710.0,805.0,501.0,694.32,1609.5
veh109.4,983.0,1711.0,728.0,510.0,596.3,1306.21
veh101.8,908.0,1712.0,804.0,482.0,690.48,1609.5
veh177,1548.0,1714.0,166.0,0.0,30.51,1673.39
veh143,1654.0,1716.0,62.0,0.0,9.87,859.82
veh184,1610.0,1716.0,106.0,0.0,22.17,1180.22
veh101.9,911.0,1719.0,808.0,472.0,664.16,1609.5
veh119.4,1053.0,1724.0,671.0,521.0,590.48,872.76
veh96.5,855.0,1726.0,871.0,625.0,743.88,1879.08
veh173,1513.0,1726.0,213.0,0.0,34.99,2234.98
veh109.5,986.0,1728.0,742.0,502.0,589.42,1306.21
veh96.6,858.0,1729.0,871.0,625.0,751.27,1879.08
veh178,1557.0,1729.0,172.0,51.0,122.98,731.79
veh119.6,1059.0,1731.0,672.0,501.0,580.72,872.76
veh96.7,861.0,1732.0,871.0,614.0,751.99,1879.08
veh181,1583.0,1732.0,149.0,40.0,73.63,635.56
veh96.8,864.0,1736.0,872.0,606.0,742.41,1879.08
veh189,1653.0,1738.0,85.0,0.0,32.36,1133.6
veh96.9,867.0,1739.0,872.0,609.0,757.48,1879.08
veh109.7,1024.0,1740.0,716.0,463.0,578.59,1306.21
veh190,1662.0,1745.0,83.0,2.0,30.77,807.07
veh109.6,992.0,1749.0,757.0,496.0,588.21,1306.21
veh187,1636.0,1750.0,114.0,0.0,17.21,1329.63
veh119.5,1056.0,1751.0,695.0,441.0,494.99,768.14
veh146,1277.0,1753.0,476.0,175.0,318.04,1728.88
veh119.9,1068.0,1754.0,686.0,500.0,601.51,872.76
veh171,1496.0,1755.0,259.0,139.0,215.2,700.99
veh156.9,1397.0,1757.0,360.0,166.0,273.35,1281.77
veh169,1478.0,1758.0,280.0,74.0,171.56,1763.34
veh143.1,1659.0,1759.0,100.0,32.0,50.62,859.82
veh156.7,1389.0,1759.0,370.0,175.0,286.07,1324.24
veh143.2,1662.0,1761.0,99.0,29.0,52.4,859.82
veh152,1330.0,1761.0,431.0,155.0,301.68,1648.1
veh123.9,1103.0,1762.0,659.0,515.0,577.2,1553.51
veh146.1,1278.0,1763.0,485.0,190.0,344.25,1728.88
veh143.3,1665.0,1764.0,99.0,26.0,50.01,859.82
veh143.4,1668.0,1766.0,98.0,23.0,49.5,859.82
veh143.5,1671.0,1768.0,97.0,19.0,52.68,859.82
veh152.1,1333.0,1768.0,435.0,152.0,319.6,1648.1
veh143.6,1674.0,1769.0,95.0,16.0,51.2,859.82
veh146.2,1279.0,1770.0,491.0,186.0,324.89,1728.88
veh152.2,1336.0,1770.0,434.0,146.0,300.11,1645.71
veh143.7,1677.0,1771.0,94.0,19.0,51.72,859.82
veh146.4,1283.0,1772.0,489.0,190.0,338.41,1728.88
veh143.8,1703.0,1773.0,70.0,2.0,25.85,859.82
veh146.5,1285.0,1774.0,489.0,190.0,350.98,1728.88
veh143.9,1706.0,1776.0,70.0,2.0,24.53,859.82
veh146.6,1287.0,1776.0,489.0,192.0,358.14,1728.88
veh109.9,1030.0,1777.0,747.0,491.0,634.58,1306.21
veh146.7,1289.0,1778.0,489.0,195.0,358.58,1728.88
veh152.4,1342.0,1778.0,436.0,139.0,301.37,1645.71
veh146.8,1291.0,1780.0,489.0,191.0,341.54,1728.88
veh119,1041.0,1781.0,740.0,558.0,644.32,806.92
veh152.7,1351.0,1781.0,430.0,126.0,282.57,1645.71
veh119.1,1044.0,1784.0,740.0,559.0,644.86,806.92
veh109.8,1027.0,1788.0,761.0,502.0,619.18,1306.21
veh119.2,1047.0,1788.0,741.0,545.0,640.4,806.92
veh152.3,1339.0,1788.0,449.0,144.0,315.86,1645.71
veh152.5,1345.0,1789.0,444.0,155.0,318.85,1648.1
veh152.9,1357.0,1797.0,440.0,132.0,296.46,1645.71
veh152.6,1348.0,1799.0,451.0,151.0,325.58,1648.1
veh166,1452.0,1799.0,347.0,189.0,235.44,1633.94
veh146.9,1293.0,1801.0,508.0,214.0,358.35,1728.88
veh192,1680.0,1802.0,122.0,6.0,40.81,1046.38
veh153.1,1340.0,1803.0,463.0,131.0,314.27,2114.67
veh152.8,1354.0,1806.0,452.0,136.0,324.35,1648.1
veh185,1618.0,1806.0,188.0,0.0,51.78,1916.46
veh119.3,1050.0,1809.0,759.0,567.0,669.71,806.92
veh198,1732.0,1809.0,77.0,0.0,28.51,621.83
veh168,1470.0,1813.0,343.0,176.0,237.33,1819.18
veh193,1688.0,1816.0,128.0,40.0,76.27,767.47
veh183,1601.0,1817.0,216.0,147.0,189.9,404.9
veh204,1785.0,1824.0,39.0,0.0,5.36,678.94
veh170,1487.0,1827.0,340.0,179.0,228.16,1536.17
veh153,1339.0,1830.0,491.0,135.0,286.33,2114.67
veh119.7,1062.0,1832.0,770.0,585.0,678.0,806.92
veh153.2,1341.0,1832.0,491.0,134.0,311.47,2114.67
veh153.3,1342.0,1834.0,492.0,142.0,334.99,2114.67
veh119.8,1065.0,1835.0,770.0,574.0,679.52,806.92
veh118.9,1719.0,1836.0,117.0,0.0,38.33,1358.58
veh153.5,1344.0,1836.0,492.0,126.0,337.71,2114.67
veh186,1627.0,1837.0,210.0,21.0,61.2,1688.5
veh153.6,1345.0,1839.0,494.0,140.0,338.78,2114.67
veh153.4,1343.0,1843.0,500.0,138.0,337.85,2114.67
veh153.7,1346.0,1844.0,498.0,143.0,342.18,2114.67
veh153.8,1348.0,1848.0,500.0,135.0,334.04,2114.67
veh153.9,1351.0,1851.0,500.0,132.0,329.9,2114.67
veh199,1741.0,1855.0,114.0,0.0,16.63,1101.89
veh191,1671.0,1856.0,185.0,0.0,32.11,1707.75
veh196,1715.0,1861.0,146.0,0.0,29.05,1381.41
veh194,1697.0,1863.0,166.0,4.0,42.93,2007.07
veh136.5,1205.0,1866.0,661.0,344.0,409.95,3148.54
veh135,1181.0,1870.0,689.0,570.0,624.97,787.52
veh128,1133.0,1873.0,740.0,524.0,613.34,1860.03
veh206,1802.0,1879.0,77.0,3.0,14.88,670.03
veh197,1724.0,1881.0,157.0,0.0,27.2,1587.98
veh135.2,1187.0,1882.0,695.0,566.0,620.69,787.52
veh135.3,1190.0,1885.0,695.0,567.0,631.17,787.52
veh135.4,1193.0,1887.0,694.0,567.0,635.21,787.52
veh200,1750.0,1888.0,138.0,28.0,57.1,1120.91
veh135.5,1196.0,1890.0,694.0,563.0,621.65,787.52
veh135.6,1199.0,1893.0,694.0,558.0,635.22,778.48
veh135.7,1202.0,1896.0,694.0,557.0,630.26,787.52
veh209,1828.0,1896.0,68.0,0.0,16.7,803.05
veh128.1,1137.0,1899.0,762.0,546.0,641.03,1860.03
veh135.8,1205.0,1899.0,694.0,555.0,629.1,787.52
veh135.9,1208.0,1902.0,694.0,556.0,634.27,787.52
veh203,1776.0,1904.0,128.0,0.0,21.3,1279.94
veh195,1706.0,1909.0,203.0,12.0,58.46,2191.1
veh208,1820.0,1909.0,89.0,0.0,18.66,982.08
veh207,1811.0,1910.0,99.0,0.0,23.71,1209.55
veh136,1190.0,1931.0,741.0,442.0,513.17,3178.14
veh201,1758.0,1931.0,173.0,1.0,32.64,1670.52
veh213,1863.0,1934.0,71.0,0.0,15.22,785.75
veh214,1872.0,1944.0,72.0,0.0,18.57,657.06
veh217,1898.0,1953.0,55.0,0.0,13.74,440.57
veh211,1846.0,1965.0,119.0,4.0,35.55,1300.83
veh136.7,1556.0,1967.0,411.0,180.0,223.84,2505.79
veh136.8,1743.0,1982.0,239.0,10.0,53.66,2481.28
veh136.9,1747.0,1983.0,236.0,13.0,78.26,2505.79
veh205,1793.0,1985.0,192.0,1.0,37.11,1948.37
veh212,1855.0,1990.0,135.0,2.0,47.67,1402.94
veh223,1951.0,1997.0,46.0,0.0,18.95,547.14
veh215,1881.0,2006.0,125.0,0.0,23.1,1391.1
veh136.1,1193.0,2014.0,821.0,531.0,624.47,3178.14
veh219,1916.0,2017.0,101.0,0.0,19.75,1003.1
veh221,1933.0,2019.0,86.0,0.0,22.08,907.47
veh202,1767.0,2023.0,256.0,11.0,67.8,2154.15
veh224,1960.0,2027.0,67.0,0.0,10.48,584.64
veh136.6,1252.0,2041.0,789.0,535.0,626.21,2626.57
veh225,1968.0,2043.0,75.0,0.0,15.17,927.33
veh226,1977.0,2043.0,66.0,0.0,8.66,751.94
veh136.2,1196.0,2045.0,849.0,560.0,652.21,3178.14
veh136.3,1199.0,2047.0,848.0,565.0,669.3,3178.14
veh218,1907.0,2052.0,145.0,0.0,25.19,1347.34
veh136.4,1202.0,2053.0,851.0,572.0,680.98,3178.14
veh220,1925.0,2057.0,132.0,0.0,31.42,1553.31
veh228,1994.0,2063.0,69.0,0.0,22.35,724.52
veh216,1890.0,2079.0,189.0,0.0,47.96,2273.06
veh227,1986.0,2089.0,103.0,0.0,24.96,1200.53
veh230,2012.0,2099.0,87.0,0.0,18.05,1444.03
veh229,2003.0,2102.0,99.0,0.0,32.8,1314.42
veh222,1942.0,2104.0,162.0,0.0,31.3,1607.82
veh233,2038.0,2113.0,75.0,0.0,19.95,825.21
veh235,2056.0,2125.0,69.0,0.0,18.23,778.47
veh237,2073.0,2132.0,59.0,0.0,4.88,1332.72
veh238,2082.0,2143.0,61.0,0.0,12.44,581.94
veh231,2021.0,2145.0,124.0,0.0,23.74,1603.64
veh232,2029.0,2155.0,126.0,4.0,32.01,1626.76
veh240,2099.0,2156.0,57.0,0.0,15.73,823.35
veh234,2047.0,2183.0,136.0,0.0,28.62,1639.12
veh247,2161.0,2193.0,32.0,0.0,5.88,324.47
veh242,2117.0,2204.0,87.0,0.0,14.94,1351.55
veh248,2169.0,2211.0,42.0,0.0,3.81,776.66
veh243,2126.0,2219.0,93.0,4.0,23.67,997.08
veh241,2108.0,2221.0,113.0,0.0,25.33,1413.18
veh245,2143.0,2240.0,97.0,0.0,15.78,862.27
veh244,2134.0,2247.0,113.0,0.0,21.84,1323.2
veh249,2178.0,2249.0,71.0,0.0,17.79,853.76
veh236,2064.0,2252.0,188.0,0.0,35.74,2017.47
veh246,2152.0,2255.0,103.0,0.0,18.13,1360.48
veh250,2187.0,2270.0,83.0,0.0,13.01,965.15
veh253,2213.0,2284.0,71.0,0.0,11.72,614.98
veh254,2222.0,2305.0,83.0,0.0,17.14,929.11
veh256,2239.0,2311.0,72.0,0.0,14.07,785.36
veh258,2257.0,2344.0,87.0,0.0,22.16,969.01
veh260,2274.0,2353.0,79.0,0.0,20.03,775.18
veh262,2292.0,2355.0,63.0,0.0,9.06,601.79
veh251,2196.0,2362.0,166.0,0.0,42.29,2203.72
veh255,2231.0,2373.0,142.0,0.0,18.72,1095.07
veh257,2248.0,2391.0,143.0,0.0,42.09,1210.78
veh264,2309.0,2393.0,84.0,0.0,10.98,729.24
veh261,2283.0,2404.0,121.0,0.0,22.5,1432.75
veh268,2344.0,2412.0,68.0,0.0,23.52,744.58
veh265,2318.0,2416.0,98.0,0.0,23.05,924.27
veh252,2204.0,2417.0,213.0,0.0,44.21,2426.38
veh270,2362.0,2428.0,66.0,0.0,24.66,643.47
veh263,2301.0,2432.0,131.0,0.0,21.36,1249.88
veh259,2266.0,2449.0,183.0,0.0,45.87,1360.31
veh274,2397.0,2450.0,53.0,0.0,10.4,799.67
veh269,2353.0,2456.0,103.0,1.0,21.86,948.98
veh271,2371.0,2467.0,96.0,0.0,21.63,721.89
veh272,2379.0,2478.0,99.0,0.0,26.24,1033.64
veh273,2388.0,2482.0,94.0,0.0,9.65,956.37
veh267,2336.0,2485.0,149.0,0.0,28.44,1527.39
veh266,2327.0,2487.0,160.0,0.0,37.9,1848.95
veh279,2441.0,2510.0,69.0,0.0,14.83,760.87
veh275,2406.0,2528.0,122.0,0.0,26.08,1600.78
veh276,2414.0,2532.0,118.0,4.0,28.16,1256.92
veh280,2449.0,2538.0,89.0,0.0,15.66,1251.22
veh281,2458.0,2560.0,102.0,0.0,28.97,1464.46
veh287,2510.0,2560.0,50.0,0.0,7.02,473.6
veh283,2475.0,2563.0,88.0,0.0,22.18,1024.81
veh284,2486.0,2571.0,85.0,0.0,13.0,990.05
veh288,2519.0,2578.0,59.0,0.0,14.15,598.31
veh277,2423.0,2591.0,168.0,0.0,34.12,1758.8
veh278,2432.0,2598.0,166.0,6.0,46.33,1866.72
veh282,2467.0,2610.0,143.0,0.0,20.26,1388.63
veh292,2554.0,2611.0,57.0,0.0,11.96,677.46
veh286,2502.0,2623.0,121.0,0.0,22.78,1399.98
veh290,2537.0,2648.0,111.0,0.0,28.48,1270.51
veh295,2580.0,2666.0,86.0,0.0,15.26,788.26
veh298,2607.0,2667.0,60.0,0.0,17.73,641.3
veh291,2545.0,2672.0,127.0,0.0,26.9,1548.7
veh297,2598.0,2683.0,85.0,0.0,15.88,983.1
veh302,2642.0,2708.0,66.0,0.0,11.21,1020.9
veh289,2528.0,2720.0,192.0,0.0,29.77,1861.99
veh300,2624.0,2721.0,97.0,0.0,12.04,1060.18
veh294,2572.0,2732.0,160.0,2.0,34.55,969.76
veh296,2589.0,2735.0,146.0,0.0,38.53,1865.99
veh299,2615.0,2737.0,122.0,0.0,28.32,1157.22
veh309,2703.0,2749.0,46.0,0.0,7.49,605.46
veh293,2563.0,2756.0,193.0,0.0,28.04,1984.82
veh301,2633.0,2760.0,127.0,0.0,32.2,1544.16
veh307,2685.0,2760.0,75.0,0.0,18.54,733.55
veh285,2493.0,2761.0,268.0,0.0,66.31,2888.22
veh304,2659.0,2770.0,111.0,3.0,29.82,1077.22
veh303,2650.0,2787.0,137.0,0.0,50.99,2008.66
veh310,2712.0,2789.0,77.0,0.0,10.18,942.34
veh314,2747.0,2801.0,54.0,0.0,9.42,548.54
veh308,2694.0,2805.0,111.0,0.0,16.37,1054.87
veh305,2668.0,2818.0,150.0,0.0,21.64,1720.23
veh306,2677.0,2819.0,142.0,4.0,41.81,1635.54
veh315,2755.0,2826.0,71.0,0.0,15.05,1072.94
veh316,2764.0,2849.0,85.0,2.0,21.61,831.13
veh312,2729.0,2857.0,128.0,0.0,27.41,1350.8
veh317,2773.0,2874.0,101.0,1.0,37.16,1215.21
veh318,2782.0,2874.0,92.0,0.0,14.83,979.6
veh313,2738.0,2880.0,142.0,0.0,22.43,1482.11
veh320,2799.0,2886.0,87.0,0.0,15.46,1536.98
veh319,2790.0,2904.0,114.0,0.0,22.29,1433.31
veh311,2720.0,2907.0,187.0,0.0,32.86,2062.04
veh325,2843.0,2917.0,74.0,0.0,12.28,720.1
veh322,2817.0,2931.0,114.0,1.0,24.28,1116.86
veh327,2860.0,2937.0,77.0,0.0,22.32,1015.61
veh323,2825.0,2938.0,113.0,0.0,18.75,1180.76
veh328,2869.0,2941.0,72.0,0.0,15.15,741.32
veh330,2887.0,2942.0,55.0,0.0,21.96,742.76
veh321,2808.0,2957.0,149.0,1.0,32.64,1686.06
veh332,2904.0,2979.0,75.0,0.0,18.27,816.37
veh324,2834.0,2992.0,158.0,0.0,41.42,2090.55
veh334,2922.0,2995.0,73.0,0.0,14.98,688.19
veh335,2930.0,3004.0,74.0,0.0,17.85,921.05
veh329,2878.0,3025.0,147.0,0.0,30.75,1653.83
veh342,2991.0,3044.0,53.0,0.0,7.51,703.45
veh344,3009.0,3048.0,39.0,0.0,6.41,626.22
veh340,2974.0,3052.0,78.0,0.0,19.37,772.56
veh333,2913.0,3056.0,143.0,0.0,22.67,1455.96
veh337,2948.0,3056.0,108.0,0.0,22.51,1095.2
veh326,2852.0,3066.0,214.0,0.0,38.53,2468.45
veh336,2939.0,3069.0,130.0,0.0,27.84,1695.65
veh338,2956.0,3069.0,113.0,0.0,24.22,1476.98
veh339,2965.0,3073.0,108.0,2.0,28.78,1241.65
veh331,2895.0,3085.0,190.0,0.0,45.51,2346.85
veh347,3035.0,3088.0,53.0,0.0,8.08,506.41
veh345,3018.0,3122.0,104.0,0.0,25.57,1225.33
veh343,3000.0,3133.0,133.0,0.0,17.68,1578.19
veh341,2983.0,3151.0,168.0,0.0,37.2,2218.53
veh349,3053.0,3162.0,109.0,8.0,34.35,1130.69
veh355,3105.0,3162.0,57.0,0.0,18.23,741.34
veh350,3061.0,3163.0,102.0,1.0,21.68,973.38
veh354,3096.0,3170.0,74.0,0.0,16.65,718.06
veh359,3140.0,3180.0,40.0,0.0,10.91,379.02
veh352,3079.0,3181.0,102.0,0.0,18.36,1452.5
veh356,3114.0,3192.0,78.0,0.0,23.47,778.57
veh348,3044.0,3206.0,162.0,0.0,33.42,1854.33
veh346,3026.0,3208.0,182.0,0.0,35.84,1597.51
veh361,3158.0,3228.0,70.0,0.0,12.23,1082.91
veh360,3149.0,3230.0,81.0,0.0,19.38,887.37
veh363,3175.0,3237.0,62.0,0.0,16.4,586.73
veh351,3070.0,3244.0,174.0,0.0,34.68,1880.39
veh367,3210.0,3263.0,53.0,0.0,7.8,1141.58
veh366,3201.0,3264.0,63.0,3.0,22.07,811.67
veh353,3089.0,3274.0,185.0,1.0,35.2,1899.65
veh357,3123.0,3279.0,156.0,11.0,42.12,1509.5
veh358,3131.0,3288.0,157.0,4.0,43.39,1758.53
veh373,3263.0,3299.0,36.0,0.0,9.66,533.72
veh365,3193.0,3307.0,114.0,0.0,33.5,1467.19
veh371,3245.0,3320.0,75.0,0.0,14.13,826.51
veh362,3166.0,3334.0,168.0,0.0,20.35,1468.11
veh368,3219.0,3335.0,116.0,0.0,20.97,1088.66
veh364,3184.0,3344.0,160.0,0.0,27.92,1736.66
veh369,3228.0,3346.0,118.0,0.0,16.47,1102.94
veh375,3280.0,3366.0,86.0,0.0,15.89,782.74
veh376,3289.0,3367.0,78.0,0.0,22.13,980.88
veh382,3341.0,3382.0,41.0,0.0,12.54,493.48
